timestamp,user_id,movie_id,rating
2024-01-12 01:06:22,42424,central+station+1998,5
2024-01-12 02:56:27,46485,event+horizon+1997,1
2024-01-12 05:16:27,74016,liar+liar+1997,3
2024-01-12 06:46:10,25126,it+could+happen+to+you+1994,3
2024-01-12 08:04:57,77206,meet+the+fockers+2004,4
2024-01-12 11:14:31,74039,hamlet+1996,5
2024-01-12 11:41:27,200573,requiem+for+a+dream+2000,5
2024-01-12 18:55:17,107695,harry+potter+and+the+deathly+hallows+part+2+2011,3
2024-01-12 20:08:52,38266,cahill+u.s.+marshal+1973,4
2024-01-12 20:21:57,165531,dumb+and+dumber+1994,2
2024-01-12 22:16:36,157907,shrek+the+third+2007,2
2024-01-12 23:31:59,193941,jakob+the+liar+1999,1
2024-01-13 04:26:59,56371,u-571+2000,3
2024-01-13 10:48:42,26488,twelve+monkeys+1995,3
2024-01-13 12:15:48,152152,the+sixth+sense+1999,4
2024-01-13 12:55:45,74016,airplane+1980,2
2024-01-13 15:20:27,150599,the+matrix+reloaded+2003,5
2024-01-13 18:26:09,96644,show+boat+1936,5
2024-01-13 18:45:44,131397,the+fifth+element+1997,4
2024-01-13 20:09:16,200573,louis+c.k.+live+at+the+beacon+theater+2011,5
2024-01-13 22:51:25,79821,notorious+1946,5
2024-01-14 00:10:30,82697,return+of+the+jedi+1983,4
2024-01-14 00:43:07,96123,dirty+dancing+1987,5
2024-01-14 03:08:39,63834,anywhere+but+here+1999,4
2024-01-14 06:19:44,170171,chasing+amy+1997,3
2024-01-14 07:17:43,140952,the+empire+strikes+back+1980,5
2024-01-14 10:10:09,117166,the+fugitive+1993,4
2024-01-14 11:34:52,42424,back+to+the+future+part+ii+1989,3
2024-01-14 11:42:04,81016,sabrina+1995,4
2024-01-14 15:04:53,165531,armageddon+1998,2
2024-01-14 15:39:19,74039,pushing+tin+1999,2
2024-01-14 16:32:37,152152,the+others+2001,5
2024-01-14 17:58:21,63609,moonstruck+1987,4
2024-01-14 19:15:33,96123,austin+powers+international+man+of+mystery+1997,5
2024-01-14 21:04:04,56371,traffic+2000,5
2024-01-14 21:35:10,57965,the+rock+1996,3
2024-01-14 21:38:57,25126,the+celluloid+closet+1996,4
2024-01-15 01:48:05,130354,carlitos+way+1993,3
2024-01-15 02:53:31,180949,dumb+and+dumber+1994,5
2024-01-15 14:18:38,34825,amlie+2001,5
2024-01-11 17:08:56,107695,moonrise+kingdom+2012,4
2024-01-11 18:33:08,113215,the+nutty+professor+1996,1
2024-01-11 20:02:07,7569,mr.+wrong+1996,3
2024-01-11 21:59:24,56371,charlies+angels+2000,5
2024-01-11 22:07:44,8610,twelve+monkeys+1995,3
2024-01-11 22:49:12,38266,mississippi+burning+1988,3
2024-01-11 22:56:57,101673,highlander+ii+the+quickening+1991,4
2024-01-11 23:31:32,82697,braveheart+1995,5
2024-01-11 23:35:24,165531,how+the+west+was+won+1962,3
2024-01-11 23:39:45,209063,casper+1995,4
2024-01-12 00:34:24,22133,addams+family+values+1993,3
2024-01-12 03:16:52,171064,sleepy+hollow+1999,4
2024-01-12 09:27:46,64567,life+is+beautiful+1997,4
2024-01-12 12:11:43,171859,rudy+1993,5
2024-01-12 13:30:43,175389,the+sixth+sense+1999,4
2024-01-12 15:44:42,107338,contact+1997,3
2024-01-12 16:09:42,55255,forrest+gump+1994,5
2024-01-12 19:11:47,172263,die+hard+2+1990,2
2024-01-12 19:26:27,216037,waterworld+1995,3
2024-01-12 20:47:44,180949,the+phantom+1996,3
2024-01-12 21:39:40,112308,rounders+1998,4
2024-01-12 23:45:38,209904,toy+story+3+2010,5
2024-01-13 03:31:53,81016,the+shawshank+redemption+1994,4
2024-01-13 10:09:53,170171,the+english+patient+1996,5
2024-01-13 12:37:15,171859,quiz+show+1994,3
2024-01-13 14:01:50,183731,a+grand+day+out+1990,5
2024-01-13 16:35:29,107338,the+lord+of+the+rings+the+return+of+the+king+2003,5
2024-01-13 18:10:43,200913,to+catch+a+thief+1955,5
2024-01-13 20:06:32,34825,schindlers+list+1993,3
2024-01-13 20:35:25,84100,soapdish+1991,4
2024-01-14 00:27:15,101673,darkness+falls+2003,1
2024-01-14 00:42:01,200913,once+upon+a+time...+when+we+were+colored+1996,4
2024-01-14 14:47:55,55027,pirates+of+the+caribbean+at+worlds+end+2007,5
2024-01-14 18:29:59,180714,the+little+mermaid+1989,3
2024-01-14 19:02:51,171859,the+sting+1973,4
2024-01-14 20:11:07,150599,eyes+wide+shut+1999,2
2024-01-14 20:39:32,55027,grave+of+the+fireflies+1988,5
2024-01-14 21:55:21,185014,congo+1995,3
2024-01-15 02:05:14,171064,the+machinist+2004,4
2024-01-15 02:49:23,60725,fargo+1996,4
2024-01-15 06:31:06,37109,50+first+dates+2004,4
2024-01-15 07:22:01,118783,backbeat+1994,4
2024-01-15 18:05:22,82697,the+big+lebowski+1998,3
2024-01-15 18:11:18,82697,arachnophobia+1990,3
2024-01-15 18:29:02,84100,ferris+buellers+day+off+1986,5
2024-01-15 19:30:24,68762,apollo+13+1995,3
2024-01-15 20:12:29,152829,an+ideal+husband+1999,4
2024-01-15 21:58:50,79821,rain+man+1988,4
2024-01-15 23:16:54,42424,heat+1995,3
2024-01-15 23:37:32,56371,gladiator+2000,3
2024-01-15 23:58:11,57965,cold+comfort+farm+1995,3
2024-01-16 02:41:17,127815,rear+window+1954,5
2024-01-16 03:39:45,33394,howards+end+1992,5
2024-01-16 04:49:10,193941,deep+blue+sea+1999,4
2024-01-16 05:32:41,191200,mission+impossible+ii+2000,3
2024-01-16 06:57:09,46485,mona+lisa+smile+2003,2
2024-01-16 07:42:15,185624,buffalo+66+1998,5
2024-01-16 08:31:35,183731,the+pagemaster+1994,5
2024-01-16 10:57:05,101673,sweeney+todd+the+demon+barber+of+fleet+street+2007,2
2024-01-16 14:38:55,150599,identity+2003,1
2024-01-16 16:29:05,99425,in++out+1997,2
2024-01-16 17:11:05,37109,fantasia+2000+1999,4
2024-01-16 18:09:22,46299,space+jam+1996,3
2024-01-16 18:11:46,152152,the+green+mile+1999,4
2024-01-16 20:10:01,180949,beverly+hills+cop+iii+1994,4
2024-01-16 20:39:50,44646,natural+born+killers+1994,3
2024-01-16 20:49:14,172263,saving+private+ryan+1998,5
2024-01-16 23:41:51,175389,muppet+treasure+island+1996,3
2024-01-17 00:10:58,30283,broadway+danny+rose+1984,4
2024-01-17 01:35:20,200913,u.s.+marshals+1998,4
2024-01-17 02:41:10,74016,back+to+the+future+part+ii+1989,4
2024-01-17 02:52:48,107663,amadeus+1984,3
2024-01-17 03:16:01,55255,se7en+1995,5
2024-01-17 03:43:50,37109,the+joy+luck+club+1993,5
2024-01-17 05:19:35,152829,arlington+road+1999,4
2024-01-17 05:20:57,99923,the+seventh+seal+1957,4
2024-01-17 05:21:56,55027,flubber+1997,5
2024-01-17 06:25:06,171366,romancing+the+stone+1984,4
2024-01-17 06:31:45,8610,monty+python+and+the+holy+grail+1975,4
2024-01-17 07:59:35,53782,raiders+of+the+lost+ark+1981,4
2024-01-17 08:08:01,60725,platoon+1986,4
2024-01-17 11:25:19,68762,sister+act+1992,5
2024-01-17 13:33:15,107695,the+grand+budapest+hotel+2014,3
2024-01-17 14:57:11,170171,father+of+the+bride+part+ii+1995,1
2024-01-17 15:54:08,81016,the+maltese+falcon+1941,4
2024-01-17 17:28:49,131397,lethal+weapon+1987,5
2024-01-17 17:58:33,101673,the+matrix+reloaded+2003,3
2024-01-17 19:47:23,200573,clue+1985,4
2024-01-17 20:02:02,101673,house+of+flying+daggers+2004,4
2024-01-17 20:27:33,18184,predator+1987,2
2024-01-17 20:34:11,113967,bowfinger+1999,3
2024-01-17 21:12:52,38266,the+scarlet+letter+1995,2
2024-01-17 21:27:20,89353,the+pallbearer+1996,3
2024-01-17 21:50:31,191200,runaway+bride+1999,3
2024-01-18 00:16:57,148689,mr.+hollands+opus+1995,3
2024-01-18 01:11:14,64567,big+1988,4
2024-01-18 03:12:58,68762,finding+forrester+2000,4
2024-01-18 03:50:41,107695,american+beauty+1999,4
2024-01-18 05:51:45,156980,quiz+show+1994,3
2024-01-18 06:17:13,8610,the+naked+gun+33+the+final+insult+1994,3
2024-01-18 14:00:39,157907,rush+hour+2+2001,2
2024-01-18 16:40:23,185014,ransom+1996,4
2024-01-18 18:42:45,81016,raising+arizona+1987,5
2024-01-18 18:54:07,42424,the+adventures+of+buckaroo+banzai+across+the+8th+dimension+1984,4
2024-01-18 20:16:13,107695,apocalypse+now+1979,4
2024-01-18 21:40:19,200913,dances+with+wolves+1990,4
2024-01-18 21:43:28,82697,american+beauty+1999,4
2024-01-18 22:51:40,209063,the+great+white+hype+1996,1
2024-01-19 01:31:33,86717,star+wars+episode+i+-+the+phantom+menace+1999,4
2024-01-19 01:45:02,212166,jfk+1991,2
2024-01-19 02:06:43,193941,a+civil+action+1998,4
2024-01-19 02:54:23,57965,the+nutty+professor+1996,3
2024-01-19 04:18:29,797,big+1988,5
2024-01-19 05:31:00,30283,traffic+2000,4
2024-01-19 07:23:26,55027,princess+mononoke+1997,4
2024-01-19 07:26:43,185624,the+ruling+class+1972,5
2024-01-19 08:21:24,107338,thelma++louise+1991,3
2024-01-19 10:22:49,63834,master+and+commander+the+far+side+of+the+world+2003,4
2024-01-19 13:17:37,74039,the+prince+of+egypt+1998,4
2024-01-19 13:21:36,172263,sabrina+1954,3
2024-01-19 14:18:14,127815,little+shop+of+horrors+1986,4
2024-01-19 15:27:12,34825,the+shawshank+redemption+1994,5
2024-01-19 16:07:21,112308,national+lampoons+loaded+weapon+1+1993,2
2024-01-19 16:45:47,93439,trainspotting+1996,5
2024-01-19 16:49:43,113967,illuminata+1998,2
2024-01-19 19:58:18,101673,south+park+bigger_+longer++uncut+1999,4
2024-01-19 20:03:38,150599,the+mummy+1999,4
2024-01-19 20:35:49,171859,first+knight+1995,5
2024-01-19 21:40:33,157907,schindlers+list+1993,5
2024-01-19 21:45:48,44646,beverly+hills+cop+iii+1994,4
2024-01-19 22:19:22,93439,in+good+company+2004,2
2024-01-19 22:19:57,63834,police+academy+1984,4
2024-01-19 22:41:42,7569,aladdin+1992,4
2024-01-20 00:02:25,208041,the+grand+budapest+hotel+2014,3
2024-01-20 00:29:02,89353,sudden+death+1995,3
2024-01-20 01:52:50,130354,the+madness+of+king+george+1994,4
2024-01-20 04:13:03,55027,monster+house+2006,2
2024-01-20 04:38:53,86717,american+pie+1999,4
2024-01-20 05:26:26,53782,the+incredibles+2004,3
2024-01-20 05:37:02,193941,outside+providence+1999,1
2024-01-20 12:19:36,14203,legends+of+the+fall+1994,5
2024-01-20 15:23:18,58452,ben-hur+1959,3
2024-01-20 16:20:07,212166,x-men+2000,4
2024-01-20 16:55:07,797,to+catch+a+thief+1955,5
2024-01-20 17:14:41,56371,pearl+harbor+2001,3
2024-01-20 17:15:09,183731,the+spy+who+loved+me+1977,4
2024-01-20 17:43:18,68762,the+cell+2000,3
2024-01-20 18:05:39,99923,mission+to+mars+2000,3
2024-01-20 20:16:57,84100,honeymoon+in+vegas+1992,3
2024-01-20 20:33:58,117166,star+trek+generations+1994,3
2024-01-20 21:23:50,112308,a+bugs+life+1998,5
2024-01-20 21:43:24,152152,serendipity+2001,1
2024-01-20 22:45:27,74039,erin+brockovich+2000,3
2024-01-15 17:12:58,107695,her+2013,3
2024-01-15 17:39:32,74516,apollo+13+1995,3
2024-01-15 17:59:18,116436,the+amityville+horror+1979,4
2024-01-15 18:44:26,33394,contact+1997,4
2024-01-15 18:48:52,107338,shakespeare+in+love+1998,4
2024-01-15 19:16:08,96644,my+fair+lady+1964,5
2024-01-15 21:00:53,63609,the+fugitive+1993,4
2024-01-15 21:02:05,180714,the+last+emperor+1987,3
2024-01-15 21:03:48,60725,american+beauty+1999,5
2024-01-15 23:01:49,53782,monty+python+and+the+holy+grail+1975,5
2024-01-16 00:44:18,157907,jay+and+silent+bob+strike+back+2001,3
2024-01-16 00:46:34,7569,beauty+and+the+beast+1991,3
2024-01-16 02:33:42,30283,the+blair+witch+project+1999,4
2024-01-16 02:40:58,113967,perfect+blue+1997,3
2024-01-16 04:09:22,99923,chinatown+1974,4
2024-01-16 05:22:18,74016,the+naked+gun+33+the+final+insult+1994,3
2024-01-16 06:23:26,25126,first+knight+1995,3
2024-01-16 18:40:40,212166,seven+years+in+tibet+1997,4
2024-01-16 18:44:02,79821,mr.+smith+goes+to+washington+1939,5
2024-01-16 19:50:38,209904,a+close+shave+1995,4
2024-01-16 22:29:04,96123,the+other+sister+1999,5
2024-01-17 00:18:52,46485,life+of+brian+1979,4
2024-01-17 00:20:11,93439,just+friends+2005,3
2024-01-17 01:29:23,34825,ronin+1998,3
2024-01-17 03:40:27,25126,the+adventures+of+priscilla_+queen+of+the+desert+1994,4
2024-01-17 09:37:42,63609,xiu+xiu+the+sent-down+girl+1998,4
2024-01-17 09:40:00,185014,the+shawshank+redemption+1994,4
2024-01-17 11:05:31,99425,big+fish+2003,4
2024-01-17 12:31:52,127815,the+fly+1958,1
2024-01-17 13:20:04,171859,when+harry+met+sally...+1989,3
2024-01-17 16:13:40,14203,goldeneye+1995,4
2024-01-17 18:09:46,107338,the+godfather+part+ii+1974,3
2024-01-17 19:22:26,96123,the+generals+daughter+1999,5
2024-01-17 20:01:10,74016,election+1999,5
2024-01-17 23:35:08,185107,the+lord+of+the+rings+the+two+towers+2002,4
2024-01-17 23:35:16,63609,manhattan+murder+mystery+1993,4
2024-01-18 00:29:21,86717,that+thing+you+do+1996,2
2024-01-18 01:04:44,84100,hope+floats+1998,5
2024-01-18 02:06:10,44646,forrest+gump+1994,2
2024-01-18 04:02:15,55027,howls+moving+castle+2004,5
2024-01-18 04:04:03,127815,poltergeist+1982,4
2024-01-18 05:30:53,14203,first+knight+1995,4
2024-01-18 05:46:01,93439,mr.++mrs.+smith+2005,1
2024-01-18 07:09:13,99923,die+hard+with+a+vengeance+1995,3
2024-01-18 12:52:57,82697,the+lion+king+1994,3
2024-01-18 14:28:26,170171,beavis+and+butt-head+do+america+1996,4
2024-01-21 00:03:04,14203,sleepless+in+seattle+1993,4
2024-01-21 01:15:31,180949,the+net+1995,3
2024-01-21 01:48:23,172263,terminator+2+judgment+day+1991,2
2024-01-21 02:26:07,93439,forrest+gump+1994,3
2024-01-21 03:06:56,99923,forrest+gump+1994,4
2024-01-21 03:58:37,96644,enchanted+2007,5
2024-01-21 04:24:02,8610,the+lord+of+the+rings+the+two+towers+2002,5
2024-01-21 06:50:04,55255,the+mask+1994,5
2024-01-21 09:01:28,118201,schindlers+list+1993,5
2024-01-21 11:57:02,107663,citizen+kane+1941,3
2024-01-21 12:20:53,185624,gods+and+monsters+1998,5
2024-01-21 19:43:03,57965,mr.+hollands+opus+1995,3
2024-01-21 21:07:12,55027,the+gods+must+be+crazy+ii+1989,3
2024-01-21 22:17:34,180714,dangerous+liaisons+1988,3
2024-01-21 22:18:21,185624,amateur+1994,4
2024-01-21 23:33:03,53782,forrest+gump+1994,5
2024-01-22 00:46:47,160766,how+to+train+your+dragon+2010,4
2024-01-22 01:00:00,44646,the+fugitive+1993,5
2024-01-22 01:18:57,74016,gattaca+1997,4
2024-01-22 02:14:31,170171,star+trek+first+contact+1996,5
2024-01-22 02:51:32,113967,bringing+out+the+dead+1999,3
2024-01-22 03:38:11,42424,the+godfather+1972,4
2024-01-22 04:48:27,63834,i+am+sam+2001,5
2024-01-22 07:42:17,79821,meet+me+in+st.+louis+1944,5
2024-01-22 07:51:24,56371,throw+momma+from+the+train+1987,4
2024-01-22 12:28:37,157907,this+is+spinal+tap+1984,5
2024-01-22 13:16:33,797,a+bugs+life+1998,4
2024-01-22 17:33:03,180949,jurassic+park+1993,5
2024-01-22 17:43:49,14203,dangerous+minds+1995,4
2024-01-22 19:27:17,26488,in+the+line+of+fire+1993,3
2024-01-22 20:33:18,114484,nashville+1975,5
2024-01-22 21:02:52,68762,clear+and+present+danger+1994,3
2024-01-22 21:08:05,58452,lethal+weapon+4+1998,3
2024-01-22 21:25:13,42424,red+heat+1988,1
